logD,caco2_atob_LogPapp,caco2_btoa_LogPapp,mppb_LogUnbound,hppb_LogUnbound
2.1,,,,
-0.3,,,,0.3222192947339181
2.72,,,,
3.8,,,,
2.02,,,,
2.4,,,,
1.6,,,,
1.25,,,,
2.9,,,,
3.11,,,,
4.815,,,,
6.67,,,,
3.3,,,,
1.4,,,,
2.35,,,,
,-4.318758762624412,,,
1.78,,,,
1.7,,,,
1.81,,,,
1.31,,,,
,,,,-0.3010299956639812
0.8,,,,
3.4,,,,
0.81,,,,
-1.2899999999999998,-5.619788758288394,-5.344381416458778,,
2.59,,,,0.7781512503836436
4.87,,,,
3.5,,,,
,,,,1.2041199826559248
3.295,,,,
-1.29,,,,
4.31,,,,
0.003,,,,
2.34,,,,
0.75,,,,
2.6,,,,
,,,,1.7075701760979363
,-5.318758762624412,-5.161150909262744,,
2.1,,,,
2.87,,,,
2.57,-6.2466723333413885,-5.477121254719663,,
3.07,,,,
3.03,,,,
-0.31,,,,
2.2,,,,
,-4.795880017344075,-4.6777807052660805,,
,,,1.2294258479206948,0.36921585741014346
,-4.928117992693875,,,
3.3,,,,
,,,,0.04532297878665721
1.1,,,,
,,,,1.7781512503836436
3.4,,,,
,,,,0.6720978579357177
1.3,,,,
3.03,,,,
,-6.096910013008056,,,
2.2,,,,
2.2,,,,
5.7,,,,
-0.38,,,,
0.6,,,,
2.16,,,,
4.3,,,,
,-5.008330992620052,,,
,,,,1.2041199826559248
4.1,,,,
0.98,,,,
,-5.795880017344075,-5.552841968657781,,
,-5.107905397309519,-5.075720713938118,,
0.99,-4.931814138253839,-5.00436480540245,,
4.335,,,,
1.87,,,,
2.6,,,,
3.73,,,,
2.9,,,,
1.42,,,,
,-6.522878745280337,,,
2.2,,,,
3.7,,,,
4.5,,,,
,-4.3851027839668655,,,
,-6.075720713938118,-4.795880017344075,,
1.0,,,,
2.9,,,,
3.2,,,,
3.3,,,,
3.2,,,,
0.008,,,,
3.56,,,,
2.3,,,,
2.995,,,,
3.3,,,,0.9542425094393249
3.4,,,,
,-6.732828271596986,-5.9299621333922445,,
1.9,-5.026872146400302,,,
1.8,,,,
2.8,,,,
0.3,,,,
0.3,,,,
3.8,,,1.0791812460476249,1.1139433523068367
3.8,,,,
0.06,,,,
,,,,1.294686624279443
-1.1,,,,
-0.05,,,,
,,-5.1249387366083,,
2.3,,,,
1.5,,,,
4.6,,,,
1.1,,,,
-3.95,,,,
3.0,,,,
,,,,1.3265406685165617
3.8,,,,
3.23,,,,
0.37,,,,
,-4.734474664780926,-4.701802132890185,,
,-5.774690718274138,,,
6.19,,,,
2.3,,,,
1.6133333333333333,-5.1249387366083,-5.698970004336019,,
1.9,,,,
5.2,,,,
5.2,,,,
3.7,,,,
0.0,,,,
2.15,,,,
2.706666666666667,,,,
2.7600000000000002,,,,
,,,,1.708845638048179
2.57,,,,
1.83,,,,
3.61,,,,
1.6,-4.721246399047171,,,
,,,,-0.6989700043360126
1.27,,,,
,,,,1.5936183081295359
,,,,-0.7695510786217217
2.52,,,,
,,,,0.7708520116421446
-3.73,,,,
4.6,,,,
1.91,,,,
5.95,,,,
2.8,,,,
,,,,0.9675479762188621
3.65,,,,
2.3,-4.318758762624412,,,
4.45,,,,
2.1,,,,
4.1,,,,
1.7,,,,
2.5,,,,
,-6.619788758288394,,,
3.6799999999999997,,,-0.5228787452803417,0.3979400086720376
6.7,,,,
2.0,-4.6777807052660805,,0.9222062774390164,0.6693168805661123
0.1,,,,
,,,,1.9990870226258883
1.96,,,,
1.5,,,,
1.4,,,,
4.5,,,,
4.5,,,,
4.6085714285714285,,,,
1.8,,,,
2.4,,,,
0.4,-5.638272163982407,,,
1.13,,,,
0.6,,,,
,-4.543633966870957,,,
3.29,,,,
0.8,,,0.5314789170422558,-0.04575749056067238
3.2,,,,
4.2,,,,
2.41,,,,
-0.28,,,,
2.73,,,,
,,,,0.27875360095283025
,,,0.47712125471966244,
2.26,,,,
0.8,,,,
,,,,1.242210032264064
,,,,0.3010299956639812
3.6,,,,
,,,,0.3424226808222068
3.2,,,,
2.0,,,,
0.53,,,,
1.2,,,,
2.98,,,,
5.2,,,,
3.2,,,,
3.81,,,,
,-4.54515513999149,-4.764471553092451,,
3.7,,,,
,,,0.5538830266438741,0.5538830266438741
4.2,,,,
4.19,,,,
,-5.853871964321762,,,
2.8,,,,
3.7,,,,
2.45,,,,
,-6.809668301829708,,,0.2552725051033054
0.875,,,,
0.43,,,,
2.3,,,,
3.0,,,,
0.7,,,,
,-5.00436480540245,,,
1.7,,,,
4.0,,,,
2.4,,,,
1.6,,,,1.4313637641589874
0.38,,,,
2.9,,,,0.5440680443502757
3.88,,,,
3.13,,,,
3.0,,,,
2.5,,,,0.6020599913279624
1.5,,,,
,,,,1.6516656039229356
2.8,,,,
3.6,,,,
2.9,,,,
1.2,,,,
,,,,0.8388490907372557
,,,1.4638929889859071,-0.09691001300805796
2.19,,,,
3.0,,,,
2.33,,,,
,,,,1.02530586526477
1.8,,,,
1.8,,,,
1.05,,,,
,,,0.5910646070264999,
1.1,,,,
1.5,,,,
1.17,,,,
4.1,,,,
2.4,,,,
1.4,,,,
4.5,,,,-0.1549019599857414
1.3,,,,
1.66,,,,
1.88,,,,
4.3,,,,
3.0,,,,
1.79,,,,
1.8,,,,
3.9,,,,
2.07,,,,1.1360860973840976
2.0,,,,
1.15,,,,
1.43,,,,
2.2,,,,
3.1,,,,
2.65,,,,
0.9,,,,
3.9,,,,
2.98,,,,
1.8,,,,
,,,-0.004364805402452329,-0.46852108295774053
3.67,,,,
1.9,,,,
2.45,,,,
,-5.045757490560675,,,
,,,,-0.48148606012211476
1.2,,,,
,,,,1.462397997898956
6.1,,,,
3.1,,,,
-0.98,,,,
2.71,,,,
3.0,,,,0.8450980400142568
3.5,,,,
,,,,-0.28399665636520416
5.7,,,,
1.3,,,,1.767526899408382
3.5,,,,
-1.36,,,,
1.9,,,,
,,,,0.5538830266438741
3.08,,,,
0.7,,,,
2.0,,,,
2.7,,,,
1.6,,,,
3.16,,,,
3.4,,,,
,,,,0.47712125471966244
,,,,-0.09420411963212781
1.8,,,,
2.64,,,,
,,,0.041392685158222794,
1.7,,,,
0.5,,,,1.4107772333772097
1.8,,,,
,-5.251811972993799,,,
0.12,,,,
0.2,,,,
1.4,,,,
0.49,,,,
2.0,,,,
4.37,,,,
-1.1,,,,
6.2,,,,
3.0,,,,
2.8,,,,
2.3,,,,
2.48,,,,
3.06,,,,
3.08,,,,
5.1,,,,
0.6,,,,
1.8,,,,
2.3,,,,
1.3,,,,
3.49,,,,
0.2,,,,
2.5,,,,
,-4.962573502059376,,,
2.4,,,,
3.35,,,,
2.24,,,,
0.65,,,,
3.4,,,,
2.2,,,1.4393326938302626,1.290034611362518
-0.865,,,,
3.3,,,,
,,,0.8388490907372557,0.5440680443502757
2.2,,,,
4.0,,,,
1.55,,,,
2.7,,,,
,,,,1.146128035678238
2.7,,,,
4.1,,,,
1.4,-5.130768280269024,,,
4.37,,,,
-3.39,,,,
1.2,,,,
2.59,,,,
3.61,,,,
-0.12,,,,
5.12,,,,
3.9,,,,
,,,,1.380211241711606
2.26,,,,
3.5,,,,
,,,1.380211241711606,
1.5,,,,
1.4,,,,
3.5,,,,
1.608,,,,
0.6,,,,
0.3,,,,
3.1,,,,
,,,,1.8129133566428555
0.8,,,,
3.3,,,,
,,,0.6989700043360189,0.9294189257142927
,,,0.3010299956639812,0.3010299956639812
3.1,-4.356547323513813,,,
3.1,,,,
3.1,,,,
-0.4,,,,
,,,0.41497334797081703,0.6627578316815735
2.3,,,,
1.0,,,,
,,,,0.4623979978989569
-0.5,,,,
2.2070000000000003,,,,
5.3,,,,
,,,0.9084850188786494,1.1613680022349748
3.72,,,,
3.7,,,,
1.8450000000000002,,,,
3.5,,,,
1.81,,,,
2.21,,,,
4.8,,,,
1.4,,,,0.2121876044039566
2.3,,,,
4.0,,,,
2.5,,,,
2.6,,,,
,,,,0.5797835966168098
-0.36,,,,
2.9,,,,
3.6,,,,
,-4.39707228714081,-4.514846650096348,,1.6954816764901974
4.5,,,,
3.06,,,,
,,,,0.44715803134221876
1.2,,,,
3.9,,,,
,-5.525783735923745,-5.111820506081675,,
3.1,,,,
,,,,0.28216877830463977
3.3,,,,
1.7,,,,
2.1,,,,
0.43,,,,
-2.96,,,,
0.6,,,,
,,,,0.8129133566428556
-0.15,,,,
1.4,,,,
,-5.568636235841013,,,
3.6,,,,
3.5,,,,
1.0,,,,
2.68,,,,
1.0,,,,
2.5,,,,
0.97,,,,1.254064452914338
0.51,,,,1.4473131088235682
1.8,,,,
,,,-0.6989700043360126,-0.5228787452803417
2.61,,,,
,,,,0.07918124604762586
,-5.360513510731414,-5.187755303199631,,
,,,,1.7641761323903307
,-5.511449283499556,-5.147520006363144,,
1.56,,,,
,,,,0.36172783601759234
,,,,-0.09151498112134904
,,,,0.9138138523837168
2.7,,,,
2.6,,,,
1.8,,,,
-0.01,,,,
,-6.853871964321762,,,
,-4.986320302708807,-5.159266765388193,,
,-4.982966660701219,-5.156144577376839,,
-1.27,,,,
1.6,,,,
2.4,,,,
2.7,,,,
1.2,,,,
1.7,,,,
3.49,,,,
1.4,,,,
,-4.802995271976954,-4.399680670248339,,
2.0,,,,
0.7,,,,
7.06,,,,
,,,,0.23299611039215226
3.2800000000000002,-5.288192770958809,-5.36251027048749,,
,-4.127261172527331,-3.9013562741829433,,
,,,0.47712125471966244,0.6989700043360189
1.51,,,,
,,,,1.110252917353403
1.0,,,,
2.1,,,,
3.3,,,,0.8450980400142568
3.3,,,,
-1.4333333333333333,,,,
,-4.619788758288394,-6.698970004336019,,
,,,,0.9590413923210933
1.61,,,,
4.2,,,,
1.5,,,,
6.3,,,,
,-5.0,,,
4.3,,,,
2.4,,,,
1.9,,,,
0.6,,,,
2.1,,,,
3.3,,,,
1.6,,,,
1.8,,,,
2.08,,,,
6.93,,,,
2.8,,,,
1.2,,,,
-1.04,,,,
2.0,,,,
,,,,0.6884198220027102
3.7,,,,
1.0,,,,
2.96,,,,
3.8,,,,
3.7,,,,
2.8,,,,
4.7,,,,
-0.3,,,,
2.0,,,,
1.8,,,,
1.7,,,,
5.2,,,,
3.2,,,,
2.82,,,,
1.95,,,,
,-4.2335871528876,,,
1.0,,,,0.35983548233988916
3.91,,,,
3.17,,,,
-0.2,,,,
0.5,,,,
-0.3,,,,
1.8,,,,
3.4,,,,
2.03,,,,
2.96,,,,
2.59,,,,
,,,,1.4896772916636984
-0.1,,,,
3.94,,,,
3.0,,,,
2.6,,,,
4.46,,,,
2.3,,,,
4.3,,,,
1.3,,,,
0.2,,,,
,-5.029653123769907,,,
5.6,,,,
7.69,,,,
,-5.585026652029182,,,
4.36,,,,
1.0,,,0.47712125471966244,
,-7.301029995663981,-6.468521082957745,,
2.9,,,,
0.33999999999999997,,,,
4.3,,,,
,-6.187086643357144,,,
4.1,,,,
0.7,,,,
2.3,,,,
0.66,,,,
-0.1,,,,
2.93,,,,
1.25,,,,
3.2,,,,0.7853298350107666
1.5,,,,
,,,,0.20411998265592324
3.2,,,,
6.57,,,,
,-6.537602002101044,,,
,,,0.0,0.3010299956639812
0.9,,,,
4.3,,,,
3.8,,,,
3.9,,,,
2.6,,,,
4.3,,,,
,,,,-0.1549019599857414
2.3,,,,0.41497334797081703
1.33,,,,
2.8,,,,
0.6,,,,
2.3,,,,
1.5,,,,
1.1,,,,
1.1,,,,
1.2,,,,
0.54,,,,
0.449,,,,
1.8,,,,
1.7,,,,
2.6,,,,
,,,,0.9542425094393249
2.9,,,,
3.02,,,,
,-6.045757490560675,,,
,-5.823908740944319,,,
1.3,,,,
0.94,-4.671620396561262,-4.58838029403677,,
1.8,,,,
3.26,,,,
,-6.301029995663981,,,
1.0,,,,
,,,1.9821354948037695,0.34830486304816144
3.3,,,,
2.12,,,,
,,,0.47712125471966244,
3.77,,,,
,,,,-0.22184874961636047
3.2,,,,
1.6,,,,
1.2,,,,
2.48,,,,0.5831987739686225
,,,,0.4871383754771855
1.5,,,,
,-4.7447274948966935,,,1.9493900066449128
-0.69,,,,
1.2,,,,
2.46,,,,
,,,,-0.2518119729937978
2.4,,,,
2.75,,,,
3.5,,,,
1.1,,,,
2.3,-6.823908740944319,,,
,-5.1487416512809245,,,
-2.8,,,,
0.6,,,,0.07554696139252993
0.5,,,,-0.1549019599857414
3.5,,,,
2.0,,,,
4.0,,,,
0.56,,,,
4.1,,,,
0.35,,,,
3.19,,,,
,,,-1.0000000000000246,-1.6989700043361051
,,,1.9344984512435677,
,-6.236572006437063,,,
-0.32999999999999996,,,,
,,,,-0.2924298239020593
2.91,,,,
4.0,,,,
4.1,,,,
2.55375,,,,
0.73,,,,
4.2,,,,
3.06,,,,
,-4.779891911959945,-6.221848749616356,,
,,,,-0.6989700043360126
,-5.468521082957745,,,
0.07,,,,
4.5,,,,
2.28,,,,
-0.27,,,,
2.5,,,,
3.7,,,,
1.04,,,,
,,,,-0.004364805402452329
1.47,,,,
,-5.301029995663981,-5.554785123943783,,
2.7,,,,
3.2,,,,
4.0,,,,
1.9,,,,
3.1,,,,
,,,,0.14301480025409527
3.57,,,,
0.6,,,,0.6532125137753437
,,,0.17609125905568124,
2.7,,,,
2.62,,,,
3.9,,,,
3.2,,,,
2.13,,,,
2.82,,,,
0.8,,,,
,,,,0.5314789170422558
2.9,,,,
3.0,,,,
1.2,,,,
2.0,,,,
,-4.774690718274138,,,
1.4,,,,
4.1,,,,
2.67,,,,
2.815,,,,
0.1,,,,
3.44,,,,
2.2,,,,
3.91,,,,
2.68,,,,
2.8,,,,
1.2,,,,
,,,,0.1461280356782398
,-4.200659450546418,,,
0.07,,,,
7.1,,,,
1.83,,,,
3.62,,,,
2.14,,,,
4.4,,,,
2.5,,,,
1.4,,,,
,-5.146301788223826,-4.517126416391246,,
,,,0.3010299956639812,0.3010299956639812
3.9,,,,
0.33,,,,
,-5.455931955649724,,,
2.9,,,,
,,,,-1.0969100130080656
,,,0.913813852383716,0.11394335230683582
,,,,1.9951962915971795
3.0,,,,
3.08,,,,
,,,,0.8129133566428556
2.0,,,,
2.18,,,,
3.3,,,,
0.5,,,,
2.9,-4.3979400086720375,,,
,,,,1.8976270912904414
,,,0.880813592280791,0.3424226808222068
,,,,0.3424226808222068
1.99,,,,
2.43,,,,
2.3,,,,
0.89,,,,
,-4.521433504406157,,,
,,,,0.43775056282038716
,,,,-0.2924298239020593
0.3,,,,
2.9,,,,
3.65,,,,
1.13,,,,
7.04,,,,
,,,1.7634279935629373,
1.67,,,,
,-4.6777807052660805,,,
2.8,,,,
-1.2100000000000002,,,,
1.81,,,,
2.1,,,,
3.425,,,,
1.5,,,,
,,,,0.11394335230683582
2.8,,,,
1.8,,,,
0.61,,,,
4.56,,,,
,,,1.6812412373755872,1.6434526764861874
1.3,,,,
1.3,,,,
,,,,0.3201462861110547
5.591,,,,
1.77,,,,
,-5.1249387366083,-4.6020599913279625,,
3.5,,,,
3.4,,,,
2.1,,,,
1.9,,,,
2.32,,,,
4.04,,,,
2.7,,,,
-0.34,,,,
,,,,0.2552725051033054
3.07,,,,
2.7,,,,
2.93,,,,
,,,1.0413926851582251,1.0413926851582251
3.53,,,,
2.6,,,,
-0.14,,,,
1.0,,,,
2.85,,,,
-1.83,,,,
3.2,,,,
2.2,,,,
,,,,1.9977794308656038
1.6,,,,
3.14,,,,
,,-6.698970004336019,,
,,,0.0,0.3010299956639812
0.681,,,,
0.82,,,,
4.1,,,,
0.32,,,,
2.4,,,,
4.3,,,,
3.42,,,,
2.9,,,,
0.34,,,,
2.0,,,,
3.7,,,,
2.8,,,,
2.1,,,,
,,,,1.6020599913279623
,,,,0.17318626841227255
0.6,,,,
3.3,,,,
1.9,,,,
3.0,,,,
2.8,,,,
2.228,,,,
0.13,,,,
1.9,,,,
,-5.221848749616356,,,
2.4,,,,1.5314789170422551
-1.66,,,,
0.8,,,,
-2.91,,,,
,-7.045757490560675,,,
3.3,,,,
3.2,,,,
3.0,,,,
3.91,,,,
3.7,,,,
2.4,,,,
3.2,-5.522878745280337,,,
2.34,,,,
2.61,,,,
0.57,,,,
3.93,,,,
2.2,,,,
4.1,,,,
,-6.522878745280337,,,
,,,1.1139433523068367,
,,,0.6989700043360189,
,-5.309803919971486,,,
2.4,,,,
4.61,,,,
2.9,,,,
2.1,,,,0.9030899869919435
0.9,,,,
2.5,,,,
-1.08,,,,
1.83,,,,
-0.5,,,,
3.888,,,,
4.2,,,,
-2.54,,,,
0.58,,,,
,,,1.2253092817258628,0.732393759822969
2.79,,,,
1.0,,,,
-2.38,,,,
1.5,,,,
,,,0.3010299956639812,0.5831987739686225
2.4,,,,
,,,0.6273658565927321,
1.95,,,1.5314789170422551,1.2787536009528289
1.96,,,,
0.66,,,,
3.0,,,,
2.5,,,,0.5682017240669953
2.8,,,,
1.7,,,,
2.4,,,,
2.7,,,,
0.4,,,,
6.5,,,,
0.3,,,,
2.7,,,,
,,,,1.999652425366079
4.0,,,,0.3010299956639812
3.49,,,,
1.4,,,,
3.61,,,,
,-4.978810700930062,-4.400116927926312,,
1.8,,,,
0.21,,,,
3.06,,,,
1.1,,,,
5.3,,,,
6.1,,,,
3.9,,,,
2.6,,,,
2.27,,,1.0784568180532927,1.0515383905153277
0.65,,,,
0.5714,,,,
2.4,,,,
,,,,1.6127838567197355
,-5.6020599913279625,-5.075204004202088,,
2.0,,,,
2.0,,,,
1.5,,,,
,,,1.0,0.9395192526186187
1.1,,,,
2.3,-4.42021640338319,,,0.44715803134221876
,,,,1.3617278360175928
3.0,-4.82102305270683,,,
,,,,-0.3010299956639812
,-4.749579997691106,,,
4.4,,,,
,,,,0.0
1.7,,,,
4.0,,,,
4.6,,,,
2.5,,,,
,-5.229147988357856,,,
0.45,,,,
2.5,,,,
,,,,1.0
3.2,,,,
-0.5850000000000001,,,,-0.09691001300805796
0.63,,,,
,,,0.9956351945975501,0.0
1.6,,,,
,,,,0.9344984512435675
2.0,,,,1.6625689669332602
4.1,,,,
1.52,,,,
0.6,,,,
,,,,0.36172783601759234
3.5,,,,
2.4,,,,
4.7,,,,
4.7,,,,
1.8,,,,
,,,,0.6989700043360189
2.5,,,,
-0.06,,,,
1.2,,,,
7.8,,,,
4.0,,,,
1.9,,,,
0.45,,,,1.318689269947746
0.46,,,,
,-7.0,,,
2.93,,,,
2.6,,,,
2.8,,,,
4.0,,,,
,-6.494850021680094,-4.927750102386486,,
3.63,,,,
3.4,,,,
2.2,,,,
4.5,,,,
,,,,0.0
-0.15,,,1.5561818466529111,1.623352681537992
2.0,,,,
2.4,,,,
,-4.993533957750769,-5.163675884293248,,
,-4.990549104201306,-5.154901959985743,,
0.04,,,,
,-4.696803942579511,,,
3.5,,,,
3.59,,,,
1.78,,,,
1.4,,,,
4.8,,,,
,,,,0.7075701760979359
3.3,,,,
,-4.4723700991286615,,,
2.1,,,,
3.0,,,,
1.29,,,,
0.8400000000000001,,,,
3.6,,,,
,-5.0254883072626715,,0.7641761323903309,
0.86,,,,
0.86875,,,,
2.4,-5.187086643357144,,,
2.9,,,,
3.57,,,,
3.21,,,,
2.0,,,,
1.47,,,,
3.0,,,,
1.92,,,,
2.0,,,,
2.35,,,,
2.2,,,,
0.45,,,,
0.46,,,,
4.6,,,,
1.2,,,,
0.0,,,,
2.77,,,,
,,,1.3283796034387376,0.23044892137827466
0.04,,,,
0.47,,,,
,-4.694648630553377,,,
2.1,,,,
1.59,,,,0.7075701760979359
1.62,,,,
5.5,,,,
-3.8,,,,
-3.7,,,,
1.9,,,,
1.79,,,,
-0.11,-4.266000713461613,,,
,,,1.2304489213782739,0.8450980400142568
-0.91,,,,
2.46,,,,
3.6,,,,
,,,,1.8025684983139565
3.52,,,,
1.2,,,,1.146128035678238
2.1,,,,
,,,,1.380211241711606
1.52,,,,
1.7,,,,
3.2,,,,
-2.1,,,,
,,,,1.7558748556724915
4.3,,,,
1.3,,,,
1.3,,,,
4.1,,,,
1.5,,,,
3.3,,,,
1.3,,,,
3.24,,,,
2.45,,,,
,,,,0.041392685158222794
2.8,,,,
3.3,,,,
2.9,,,,
2.98,,,,
3.15,,,,
0.1,,,1.5301996982030823,
0.55,,,,
3.4,,,,
2.9,,,,
3.0,,,,
0.7,,,,
2.97,,,,
4.01,,,,
1.0,,,,
1.5,,,,
2.69,,,,
2.28,,,,
,,,-1.0969100130080656,-1.22184874961634
5.4,,,,
3.31,,,,
2.45,,,,
,-5.360513510731414,-5.028724151261895,,
3.88,,,,
2.8,,,,
2.5,,,,
2.12,,,,
0.1,,,,
1.58,,,,
,,,,1.1445742076096164
,-5.920818753952375,,,
3.1,,,,
2.1,,,,
1.3,,,,
0.28,,,,
2.7,,,,
3.2,,,,
3.3,,,,
4.2,,,,
4.035,,,,
3.1,-4.431798275933005,,,
,-4.6020599913279625,-4.376750709602099,,
1.0,,,,
1.19,,,,
,-5.522878745280337,-5.853871964321762,,
2.9,,,,
1.6,,,,
1.0,,,,
,-4.42712839779952,,,
3.5,,,,
,,,,-0.22184874961636047
2.1,,,,
-0.95,,,,
2.79,,,,
4.26,,,,
2.4,,,,
,,,,1.7160033436347992
,,,,1.0394141191761372
1.66,,,,
2.9,,,,
3.37,,,,
2.32,,,,
3.4,,,,
2.7,,,,
5.35,,,,
4.5,,,,
2.99,,,,
1.8,,,,
0.4,,,,
2.4,,,,
2.7,,,,
3.1,,,,
4.2,,,,
2.02,,,,
,,,,1.6989700043360187
2.0,,,,
2.4,,,,
3.1,,,,
2.5,,,,
2.98,,,,
1.4,,,,
1.38,-5.064996848546345,,,1.2041199826559248
4.3,,,,
0.1,,,,
-3.02,,,,
3.39,,,,
4.7,,,,
5.7,,,,
4.63,,,,
,,,,-1.0000000000000246
1.7,,,,
-0.3,,,,
3.4,,,,
,,,,1.1986570869544226
1.5,,,,
0.5,,,,
-1.54,,,1.2304489213782739,1.1760912590556813
1.74,,,,
2.03,,,,
2.2,,,,
1.0,,,,
5.88,,,,
,,,,0.5440680443502757
1.7,,,,
3.0,,,,
,-5.031517051446065,,,
4.02,,,,
,,,1.9344984512435677,1.9138138523837167
3.2,,,,
,,,,-0.1611509092627461
1.9,,,,
2.31,,,,
1.4,,,,
,-5.2839966563652006,-4.906578314837765,,
3.8,,,,
,,,,0.13353890837021734
2.82,,,0.6127838567197349,-1.0000000000000246
2.1,,,,
3.0,,,,
2.26,,,,
,-5.473660722610156,-4.7447274948966935,,
,-5.183758700008217,,,
2.11,,,,
3.26,,,,
2.67,,,,
,,,0.0,0.23044892137827466
0.61,,,,
2.3,,,,
1.1,,,,
0.0,,,,
,,,,1.505149978319906
1.89,,,,
,-4.480172006224281,,,
4.9,,,,
4.6,,,,
-0.78,,,,
,,,,0.6020599913279624
1.75,,,,
,,,,0.47712125471966244
3.98,,,,
2.2,,,,0.7737864449811934
2.0,,,,
1.7,,,,
4.52,,,,
-0.7,,,,
3.3,-4.7447274948966935,,,
5.4,,,,
3.5,,,,
2.81,,,,
3.2,,,,
2.89,,,,
,-5.0,,,
2.5,,,,
,,,,1.4771212547196624
2.68,,,,
,,,,-0.6989700043360126
0.9,,,,
2.95,,,,
,,,0.41497334797081703,
4.1,,,,
3.6,,,,
,-6.4089353929735005,,,
,,,,0.6989700043360189
2.94,,,,
3.9,,,,
5.39,,,,
1.5,,,,
-0.63,,,,
,,,,0.6020599913279624
3.6,,,,
,,,1.0,
,-6.1249387366083,-5.096910013008056,,
2.68,,,,
3.0,,,,0.23044892137827466
2.6,,,,
,,,1.2304489213782739,1.0
3.39,,,,
-1.04,,,,
2.949,,,,
1.85,,,,
2.7,,,,
0.9,,,,
0.01,,,,
,,,,1.5440680443502757
1.0,-4.5376020021010435,-4.431798275933005,,
,,,,0.7355988996981797
,-6.522878745280337,,,
,,,,-0.8239087409443023
1.1,,,,
,,,,1.3498600821923312
-1.11,,,,
2.7,-5.301029995663981,-4.552841968657781,,
2.7,,,,
3.6,,,,
2.1,,,,
-0.98,,,,
3.79,,,,
1.02,,,,
,,,,0.9314578706890054
2.57,,,,
3.0,,,,
,,,,0.5740312677277188
-0.79,,,,
4.4,,,,
2.2,,,,
2.3,,,,
-3.8,,,,
2.6,,,,
2.9,,,,
,-5.494850021680094,-4.698970004336019,,
2.15,,,,
1.7,,,,
2.7,,,,
5.13,,,,
2.6,,,,
-2.08,,,,
1.82,,,,
4.5,,,,1.0718820073061253
0.8,,,,
-0.5,,,,
,-4.866461091629782,,,
,,,,0.7634279935629371
,,,0.4623979978989569,
5.3,,,,
3.1,,,,
3.37,,,,
3.02,,,,
3.3,,,,
5.1,,,,
3.3,,,,
4.5,,,,
3.09,,,,
1.3,,,,
,,,-0.11350927482752038,
3.9,,,,
5.64,,,,
1.5,-5.522878745280337,-4.795880017344075,,
2.1,,,,
-0.26,,,,
-0.28,,,,
2.5,,,,
4.23,,,,-0.8860566476931784
1.83,,,,0.06818586174616227
,,,0.0,0.3010299956639812
4.6,,,,
4.0,,,,
5.1,,,,
,-4.110698297493689,,,
2.1,,,,
1.32,,,,
3.6,,,,
1.93,,,,
2.31,,,,0.47712125471966244
1.85,,,,
3.32,,,,
,-6.221848749616356,-6.522878745280337,,
2.2,,,,
4.3,,,,
,,,0.643452676486188,0.6020599913279624
,-6.229147988357856,,,
,-5.844663962534939,,,
5.57,,,,
,-4.92009553233328,,,
,-6.853871964321762,,,
5.53,,,,
,-5.910094888560602,,,
5.07,-6.431798275933005,,,
1.7,-4.552841968657781,,,
3.7,-4.267606240177032,-4.309803919971486,0.47712125471966244,-0.6989700043360126
5.4,,,,
,-4.334794371565399,-4.516412703031106,,1.4014005407815442
0.7,,,,
3.87,,,,
2.2,,,,
,,,,0.6020599913279624
2.66,,,,
2.6,,,,
3.1214285714285714,,,,1.1189257528257768
2.6,,,,
1.78,,,,
1.14,,,,
3.4,,,,
,,,-0.6989700043360126,-0.6989700043360126
2.7,,,,
,-4.709075440617245,,,
-0.09,,,,
2.8,,,,
1.5,,,,
0.62,,,,
,,,,0.5797835966168098
3.52,-4.485585079419631,-4.638461028730721,,
,-6.552841968657781,,,
2.5,,,,
3.55,,,,
4.859999999999999,,,,
2.5,,,,
5.4,-7.096910013008056,-6.267606240177032,,
5.2,,,,
,,,1.0,0.6989700043360189
,,,0.6989700043360189,0.6989700043360189
,,,,-0.22184874961636047
0.4,,,,
0.6,,,,
1.6,,,,
2.6,,,,
2.0,,,,
2.5,,,,
0.6,-4.920818753952375,-4.585026652029182,,
3.35,,,,
,,,,0.9947569445876279
6.2,,,,
2.64,,,,
1.8,,,,
3.0,,,,
,,,,-1.3979400086719698
0.8,,,,0.7737864449811934
1.9,,,,
1.4,,,,
,,,,1.2704459080179626
,,,1.146128035678238,0.3010299956639812
1.8,,,,
1.9,,,,
0.9,,,,
0.62,,,,
4.4,,,,
,-4.251811972993799,,,
3.08,,,,
3.5,,,,
,,,0.47712125471966244,0.6989700043360189
2.3,,,,
3.6,,,,
2.13,,,,
1.7,,,,
-0.32,,,,
-0.32,,,,
-0.11,,,,
2.99,-4.823908740944319,,,
3.6500000000000004,,,,
-0.95,,,,
,-4.665546248849069,-3.7454519228910264,,
1.8,,,,
3.0,,,,
,,,,1.4771212547196624
2.75,,,,
2.02,,,,0.3424226808222068
1.92,,,,
2.0,,,,
1.8,,,,
1.48,,,,
,,,,0.6989700043360189
0.3,,,,
0.3,,,,
2.8,-4.3788237182249645,-4.476253533188435,0.6627578316815735,0.4623979978989569
-1.1,-5.568636235841013,,1.9731278535996986,1.9030899869919435
2.7,,,,
4.67,,,,
2.91,,,,
1.5,,,,
,-5.619788758288394,-5.241088107602026,,
,,,,1.3010299956639813
3.07,,,,
1.6,,,,
3.4,,,,
2.94,,,,
2.3,,,,
